Date,Text,Username,Length_Text,Sentiment
Fri Dec 15 17:51:49 +0000 2023,"Launching 1 Jubir Desa AMIN sbg penyambung lidah AMIN kpd Masyarakat ttg Visi Misi &amp  untuk mengkonsolidasikan kekuatan pendukung AMIN... #YukJadiJubirAMIN #AniesMuhaimin2024 Balad Amin, Jubir Desa.. https://t.co/RvGJoXw7lJ",jayamm938,257,Positive
Fri Dec 15 17:51:40 +0000 2023,"Prabowo jelas, nggak akan balik badan kayak Cak Imin yang menjilat ludah sendiri. @MaulanaAli25372 RSHS | | Ginting | Geek | JumatBerkah |Meghan | BingkaiUlamaIndonesiamu |Presiden Virtual | #AniesMuhaimin2024 #GengPastiPasti https://t.co/D2IkDpfzcq https://t.co/GZTI9kIKBT",FauzannErwinnn,304,Negative
Fri Dec 15 17:50:20 +0000 2023,Gus Muhaimin mengkukuhkan Sukarelawan 1 Juta Jubir Desa AMIN sbg penyambung lidah masyarakat ttg visi misi &amp  utk mengkonsolidasi kekuatan pendukung AMIN. Termasuk mengawal suara-suara di desa   #YukJadiJubirAMIN #AniesMuhaimin2024 @cakimiNOW  @DPP_PKB https://t.co/yiPCCXnsla,EndikRafie,310,Positive
Fri Dec 15 17:49:22 +0000 2023,"Cak Imin, kayaknya dia lulusan akademi sandiwara, dari anti FPI dan HTI, sekarang malah jadi bintang tamu di panggung kanan @powwrenjes | | AMIN 2024 Tolol | TOLOL | RSHS | Tegal #PrabowoGibran2024 #AniesMuhaimin2024 #JumatBerkah #BingkaiUlamaIndonesiamu https://t.co/BFn5HjN2lu https://t.co/Md00FokrHT",zaraaqiilla,333,Negative
Fri Dec 15 17:49:08 +0000 2023,"Prabowo konsisten, Cak Imin malah jadi komedian politik yang gak jelas arahnya. @StSatiSikumbang RSHS | | Ginting | Geek | JumatBerkah |Meghan | BingkaiUlamaIndonesiamu |Presiden Virtual | #AniesMuhaimin2024 #GengPastiPasti https://t.co/V0YBXtNwqT https://t.co/pDVFuPHYOd",wulanlestaries,302,Negative
Fri Dec 15 17:49:01 +0000 2023,"Balad AMIN, Jubir Desa Visi misi AMIN yang pro rakyat harus dipahamkan pada seluruh lapisan  masyarakat  #YukJadiJubirAMIN #AniesMuhaimin2024 @cakimiNOW @DPP_PKB https://t.co/r3d7f8xTNE",ECarrifay,216,Positive
Fri Dec 15 17:48:52 +0000 2023,"Cak Imin, dulu keras banget bilang FPI berbahaya, sekarang malah jadi temennya. Goyang kelojotan! @stfu00007 RSHS | | Ginting | Geek | JumatBerkah |Meghan | BingkaiUlamaIndonesiamu |Presiden Virtual | #AniesMuhaimin2024 #GengPastiPasti https://t.co/wW2q2ZkD5T https://t.co/pze5tUWDln",ApriansyhZidan,314,Negative
Fri Dec 15 17:47:43 +0000 2023,"Politisi kayak gini bikin ngelus dada, dulu nggak cocok, sekarang malah manja. @abdul_mugni89  #JumatBerkah AMIN Anies Dalang Politik #DebatCapres Ulama #AniesMuhaimin2024 Pemilu 2024 ijtima ulama Prabowo https://t.co/cte2DTzbKc https://t.co/schR5iUYcU",Ajifattth,283,Negative
Fri Dec 15 17:47:31 +0000 2023,@DPNAminBalad jaya dan sejahtera #YukJadiJubirAmin #AniesMuhaimin2024,MeccaBintang,100,Positive
Fri Dec 15 17:46:45 +0000 2023,"Cak Imin, dulu nyinyir FPI islam ultra kanan, sekarang jadi supir taksi online Rizieq. Kreatif tapi aneh! @ssuronot0 RSHS | | Ginting | Geek | JumatBerkah |Meghan | BingkaiUlamaIndonesiamu |Presiden Virtual | #AniesMuhaimin2024 #GengPastiPasti https://t.co/v8u6fkPx9f https://t.co/TVuWHa6ID1",rikitamaaa,322,Negative
Fri Dec 15 17:46:44 +0000 2023,"Cak Imin, gak tahu lagi deh, dulu bilang FPI dan HTI radikal, sekarang malah jadi bagian dari mereka @pophoalwaysnt | Tegal | AMIN 2024 Tolol | TOLOL | RSHS | Tegal | | #PrabowoGibran2024 #AniesMuhaimin2024 #JumatBerkah #BingkaiUlamaIndonesiamu https://t.co/FHnXcQ1Evf https://t.co/AwrPJFIqtk",silviaanovelia,323,Negative
Fri Dec 15 17:46:18 +0000 2023,"Prabowo tegas, beda sama Cak Imin yang bisa berbalik arah cuma buat kursi kekuasaan. @mazBaz162310118 RSHS | | Ginting | Geek | JumatBerkah |Meghan | BingkaiUlamaIndonesiamu |Presiden Virtual | #AniesMuhaimin2024 #GengPastiPasti https://t.co/u3CNuhVXUQ https://t.co/iQnPPSzJim",AgussSupriyadii,307,Negative
Fri Dec 15 17:46:12 +0000 2023,Balad Amin hadir untuk menjadi jubir desa #yukjadijubiramin #aniesMuhaimin2024 https://t.co/V110p6n2xA,Kaumpinggiran5,133,Positive
Fri Dec 15 17:44:39 +0000 2023,"Prabowo kayaknya lebih pantas jadi pemimpin, daripada Cak Imin yang main-main sana-sini. @StayhighJakarta RSHS | | Ginting | Geek | JumatBerkah |Meghan | BingkaiUlamaIndonesiamu |Presiden Virtual | #AniesMuhaimin2024 #GengPastiPasti https://t.co/Yvaiawr0Gz https://t.co/8vvWfGYHns",mayangtaseptia,311,Negative
Fri Dec 15 17:43:57 +0000 2023,"Cak Imin, dulu kritik FPI dan HTI keras-keras, sekarang malah minta dukungan. Bener-bener nggak konsisten! @mashar3075 RSHS | | Ginting | Geek | JumatBerkah |Meghan | BingkaiUlamaIndonesiamu |Presiden Virtual | #AniesMuhaimin2024 #GengPastiPasti https://t.co/imMz9IRWLd https://t.co/QQep9RFQd4",melisayuuuu,324,Negative
Fri Dec 15 17:43:27 +0000 2023,"Cak Imin, dulu nyalahin FPI kayak anak SD, sekarang malah minta duit beli permen sama Rizieq. Hahaha! @StokTerbatas RSHS | | Ginting | Geek | JumatBerkah |Meghan | BingkaiUlamaIndonesiamu |Presiden Virtual | #AniesMuhaimin2024 #GengPastiPasti https://t.co/ikPAHrQOxr https://t.co/lRMjGhiuXr",BuungaaPutrii,321,Negative
Fri Dec 15 17:42:22 +0000 2023,"#yukjadijubirAMIN #AniesMuhaimin2024  Balad AMIN Jubir Desa,menuju perubahan Desa Lebih adil  @cakiminnow  @DPP_PKB https://t.co/nVn86Ux9en",ridhozahra20,170,Positive
Fri Dec 15 17:41:49 +0000 2023,"Cak Imin, tiba-tiba jadi sahabat Rizieq? Nggak heran kalau politik sering disebut licik. @maspepeng29 RSHS | | Ginting | Geek | JumatBerkah |Meghan | BingkaiUlamaIndonesiamu |Presiden Virtual | #AniesMuhaimin2024 #GengPastiPasti https://t.co/x4jIaYRbfM https://t.co/SuNPBdfOWo",adnanferiansyah,307,Negative
Fri Dec 15 17:41:10 +0000 2023,"Cak Imin, gak konsisten deh, dulu bilang FPI dan HTI kelompok ultra kanan, sekarang malah nyaman duduk di situ @Pooii133281 | Tegal | AMIN 2024 Tolol | TOLOL | RSHS | Tegal | | #PrabowoGibran2024 #AniesMuhaimin2024 #JumatBerkah #BingkaiUlamaIndonesiamu https://t.co/ieHw6d6qOi https://t.co/Z0U7hSIr4Z",faturrzikrii,331,Negative
Fri Dec 15 17:41:08 +0000 2023,"Prabowo punya sikap yang jelas, beda banget sama Cak Imin yang kayak kupu-kupu suka belok-belok. @ssubagyo69 RSHS | | Ginting | Geek | JumatBerkah |Meghan | BingkaiUlamaIndonesiamu |Presiden Virtual | #AniesMuhaimin2024 #GengPastiPasti https://t.co/Gya0vFO5np https://t.co/0oa0c31mfg",anadazidan,314,Negative
Fri Dec 15 17:40:55 +0000 2023,"Cak Imin, jadi kalau kanan butuh ya? Pancasila mana? kayak makhluk mitos aja @PotatoCroquett5  #PrabowoGibran2024 | Tegal | AMIN 2024 Tolol | #AniesMuhaimin2024 TOLOL | RSHS | Tegal | #JumatBerkah | #BingkaiUlamaIndonesiamu https://t.co/H6Y3HfwFIw https://t.co/RJRNGfWUTd",firzandikron_,302,Negative
Fri Dec 15 17:40:40 +0000 2023,"Cak Imin, dulu keras-keras kritik FPI, sekarang malah nggak konsisten. Politik apa ini? @MaxxiAT4life RSHS | | Ginting | Geek | JumatBerkah |Meghan | BingkaiUlamaIndonesiamu |Presiden Virtual | #AniesMuhaimin2024 #GengPastiPasti https://t.co/PRhmKmRSIR https://t.co/q0vA6aKRxA",AlfianArdiansyx,307,Negative
Fri Dec 15 17:39:12 +0000 2023,"Yuk rame2 jadi jubirAMIN,  #YukJadiJubirAMIN  #AniesMuhaimin2024  @cakimiNOW  @DPP_PKB https://t.co/fzP5cIZFX6",Oni369,141,Positive
Fri Dec 15 17:39:02 +0000 2023,"Cak Imin, dulu maksa bubarin FPI, sekarang makin manja sama Rizieq. Jilat ludah sendiri! @stappkusut RSHS | | Ginting | Geek | JumatBerkah |Meghan | BingkaiUlamaIndonesiamu |Presiden Virtual | #AniesMuhaimin2024 #GengPastiPasti https://t.co/fB08COIgCZ https://t.co/kJAqINyBOV",AldiRamdanm,306,Negative
Fri Dec 15 17:38:44 +0000 2023,@DPNAminBalad Saya Siap Jadi Jujur AMIN #YukJadiJubirAMIN #AniesMuhaimin2024,ZakiRamadh77138,107,Positive
Fri Dec 15 17:38:35 +0000 2023,"Nggak tau lagi deh sama politisi kayak gini, dulu gak ada hubungan, sekarang malah deket. @AbdulKohartea78 AMIN Anies Dalang Politik Ulama Pemilu 2024 ijtima ulama Prabowo #JumatBerkah #DebatCapres #AniesMuhaimin2024 https://t.co/wRbfdam091 https://t.co/tNj2lACRLk",PutriZZihann,295,Positive
Fri Dec 15 17:38:16 +0000 2023,"Cak Imin, dulu sindir FPI dan HTI, sekarang minta dukungan kayak temenan aja. @masfat_dpl  RSHS | #AniesMuhaimin2024 | Ginting | Geek | JumatBerkah |Meghan | BingkaiUlamaIndonesiamu |Presiden Virtual | #GengPastiPasti https://t.co/7HanlNUa8G https://t.co/2aFUVlUeev",reginaulia,296,Negative
Fri Dec 15 17:38:08 +0000 2023,"Prabowo nggak main-main, beda banget sama Cak Imin yang jilat ludah sendiri. @ParkSunhghoon  #PrabowoGibran2024 | Tegal | AMIN 2024 Tolol | #AniesMuhaimin2024 TOLOL | RSHS | Tegal | #JumatBerkah | #BingkaiUlamaIndonesiamu https://t.co/GpH6ETaWsJ https://t.co/372ZyCqSSG",hadisipannnnn5,300,Negative
Fri Dec 15 17:37:00 +0000 2023,"Mantap paslon Anies - Muhaimin mengkukuhkan sukarelawan 1 juta Jubir Desa. Balad AMIN, jubir desa. #YukJadiJubirAMIN #AniesMuhaimin2024 @cakimiNOW @DPP_PKB",idn_khairi,186,Positive
Fri Dec 15 17:36:54 +0000 2023,"Prabowo bisa jadi guru nih buat Cak Imin, biar ngerti bedanya tegas sama keblinger. @SonyArekSby RSHS | | Ginting | Geek | JumatBerkah |Meghan | BingkaiUlamaIndonesiamu |Presiden Virtual | #AniesMuhaimin2024 #GengPastiPasti https://t.co/ixGwfVcq1T https://t.co/aCNf2quQSr",devinarrrs,302,Negative
Fri Dec 15 17:36:48 +0000 2023,"Cak Imin memang paling top, bisa berubah kayak transformer, dari nggak akur jadi mesra. @AdiyonoRikat  #JumatBerkah AMIN Anies Dalang Politik #DebatCapres Ulama #AniesMuhaimin2024 Pemilu 2024 ijtima ulama Prabowo https://t.co/T9u3ku3swb https://t.co/kfq01SB50o",gebianuraa,291,Positive
Fri Dec 15 17:36:22 +0000 2023,"Cak Imin ini bikin geli, dulu bikin ribut, sekarang malah manis-manisan. @Abdul01Basith  #JumatBerkah AMIN Anies Dalang Politik #DebatCapres Ulama #AniesMuhaimin2024 Pemilu 2024 ijtima ulama Prabowo https://t.co/t9583JQYQB https://t.co/yKCPU1UDNV",tiaaliasantika4,277,Positive
Fri Dec 15 17:36:18 +0000 2023,@DPNAminBalad Mantap #YukJadiJubirAMIN #AniesMuhaimin2024,ZakiRamadh77138,88,Positive
Fri Dec 15 17:36:14 +0000 2023,"Prabowo lebih tegas, nggak kayak Anies dan Cak Imin yang menjilat ludah sendiri. @Masmoer2020  RSHS | #AniesMuhaimin2024 | Ginting | Geek | JumatBerkah |Meghan | BingkaiUlamaIndonesiamu |Presiden Virtual | #GengPastiPasti https://t.co/JcqqXoz83J https://t.co/g9hMmaiOGg",KaniaPutrivs,300,Negative
Fri Dec 15 17:35:31 +0000 2023,"Cawapres Gus Muhaimin mengkukuhkan Sukarelawan 1 Juta Jubir Desa Anies-Muhaimin (AMIN).   #YukJadiJubirAMIN #AniesMuhaimin2024  Balad AMIN, Jubir Desa  @cakimiNOW  @DPP_PKB https://t.co/wOaiPpGYnQ",DeemustReborn,227,Positive
Fri Dec 15 17:35:28 +0000 2023,"Cak Imin dulu konon anti-FPI, sekarang malah kyai ngemis restu ke Rizieq. Humoris banget! @srisrisumiyati RSHS | | Ginting | Geek | JumatBerkah |Meghan | BingkaiUlamaIndonesiamu |Presiden Virtual | #AniesMuhaimin2024 #GengPastiPasti https://t.co/LQNziuwXmF https://t.co/94bpiazXFv",RiaaanMhmd,311,Negative
Fri Dec 15 17:35:26 +0000 2023,"Cak Imin ini gak jelas banget, dulu ngusir, sekarang mau digandeng. @2024AnisPresiden  #JumatBerkah AMIN Anies Dalang Politik #DebatCapres Ulama #AniesMuhaimin2024 Pemilu 2024 ijtima ulama Prabowo https://t.co/nuYZIR50Rm https://t.co/Lvq2Gxv3uK",Muhmadkmil,275,Positive
Fri Dec 15 17:35:25 +0000 2023,"Cak Imin, gak jelas banget nih, dulu bilang FPI dan HTI kelompok ultra kanan, sekarang malah jadi pendukung setia @pondskalberque Tegal | AMIN 2024 Tolol | TOLOL | RSHS | Tegal | | #PrabowoGibran2024 #AniesMuhaimin2024 #JumatBerkah #BingkaiUlamaIndonesiamu https://t.co/VyeoayoOko https://t.co/rkyCspnwxr",devitaangeliaa,335,Negative
Fri Dec 15 17:35:13 +0000 2023,"Politisi kayak begini bikin gemes, dulu nggak bisa jalan bareng, sekarang malah jadi sahabatan. @adipat1_karno AMIN Anies Dalang Politik Ulama Pemilu 2024 ijtima ulama Prabowo #JumatBerkah #DebatCapres #AniesMuhaimin2024 https://t.co/aNGrv8tGsi https://t.co/X2VsRCrp9z",shifaalzhr,299,Positive
Fri Dec 15 17:35:10 +0000 2023,"Cak Imin, beneran nih, dari ultra kanan jadi kelompok kanan, ini kayak drama yang nggak masuk akal @pokkicah | Tegal | AMIN 2024 Tolol | TOLOL | RSHS | Tegal | | #PrabowoGibran2024 #AniesMuhaimin2024 #JumatBerkah #BingkaiUlamaIndonesiamu https://t.co/dYiOOkqFNM https://t.co/qCh6sOLn9G",mariati_kusuma,316,Negative
Fri Dec 15 17:34:53 +0000 2023,"*Yuk Jadi Jubir AMIN*  #YukJadiJubirAMIN #AniesMuhaimin2024  _*Balad AMIN, Jubir Desa*_  @cakimiNOW @DPP_PKB https://t.co/OpXPGc2xKd",ghozali522087,163,Positive
Fri Dec 15 17:34:49 +0000 2023,"Video dari suriptokrpc@mail.com mengawal suara-suara di desa bagi AMIN melalui Balad AMIN, Jubir Desa   #YukJadiJubirAMIN #AniesMuhaimin2024 CC: @cakimiNOW @DPP_PKB",Suripto70113680,195,Positive
Fri Dec 15 17:34:35 +0000 2023,"Kami pendukung AMIN agen perubahan lebih Adil dan Sejahtera untuk semua  dan siap menjadi Balad AMIN, Jubir Desa sampai Rakyat sadar mencoblos AMIN dijamin Bahagia dunya wal akhirah..  #YukJadiJubirAMIN #AniesMuhaimin2024  @cakimiNOW @DPP_PKB https://t.co/3jh1k2Rn7C",Rustant09958536,297,Positive
Fri Dec 15 17:34:12 +0000 2023,"Cak Imin, omongannya nggak konsisten, terus sok manis sama FPI. @MarimarEspaso  RSHS | #AniesMuhaimin2024 | Ginting | Geek | JumatBerkah |Meghan | BingkaiUlamaIndonesiamu |Presiden Virtual | #GengPastiPasti https://t.co/SrYZnNsznX https://t.co/aUJPAKPNAy",cldlauraaa,285,Negative
Fri Dec 15 17:33:20 +0000 2023,"Prabowo tegas, Cak Imin malah kaya boneka karet yang bisa diarahin kemana aja. @stain_music  RSHS | #AniesMuhaimin2024 | Ginting | Geek | JumatBerkah |Meghan | BingkaiUlamaIndonesiamu |Presiden Virtual | #GengPastiPasti https://t.co/acacWhC2g2 https://t.co/eebSHxZYow",AkmalRanggaz,298,Negative
Fri Dec 15 17:33:20 +0000 2023,Penyambung Lidah Masyarakat... Semakin Yakin...  #YukJadiJubirAmin #AniesMuhaimin2024   @cakimiNOW  @DPP_PKB https://t.co/MjifqgWjK3,willysuryo07,163,Positive
Fri Dec 15 17:33:06 +0000 2023,Mantap #YukJadiJubirAMIN  #AniesMuhaimin2024 https://t.co/IwVrelXduV,istiqomah064,99,Positive
Fri Dec 15 17:33:01 +0000 2023,"Cak Imin kok ya, bisa berubah-ubah kayak baju ganti, dulu ngejelek-jelekin FPI dan HTI, sekarang malah minta dukungan, ada apa gerangan? @pockypink_nana | Tegal | AMIN 2024 Tolol | #PrabowoGibran2024 #AniesMuhaimin2024 #JumatBerkah #BingkaiUlamaIndonesiamu https://t.co/BOBx03bxjV https://t.co/LQOGiws6T5",panjigumlng,335,Negative
Fri Dec 15 17:32:38 +0000 2023,"Prabowo lebih konsisten, Cak Imin belok kiri belok kanan terus. @MasbroDarmono  RSHS | #AniesMuhaimin2024 | Ginting | Geek | JumatBerkah |Meghan | BingkaiUlamaIndonesiamu |Presiden Virtual | #GengPastiPasti https://t.co/TMS0YCtrjx https://t.co/YZuQJvSeIA",ririnameliaaa11,285,Negative
Fri Dec 15 17:32:23 +0000 2023,"Cak Imin, main belok aja kayaknya. Dulu ban FPI, sekarang jadi temenannya. Waduh! @panpanchow  #PrabowoGibran2024 | Tegal | AMIN 2024 Tolol | #AniesMuhaimin2024 TOLOL | RSHS | Tegal | #JumatBerkah | #BingkaiUlamaIndonesiamu https://t.co/i5LzuDiTck https://t.co/Gy6YNmbTWU",SyifaNoviaanti,302,Negative
Fri Dec 15 17:32:16 +0000 2023,Menuju Perubahan di 2024 bersama AMIN Jubir Desa #YukJadiJubirAMIN #AniesMuhaimin2024  @aniesbaswedan @cakimiNOW @DPP_PKB https://t.co/KaO1PINlXz,Armizal56,176,Positive
Fri Dec 15 17:31:52 +0000 2023,"Wakanda, No More!  Konoha, No More!   Indonesia Forever!   #AniesMuhaimin2024   @aniesbaswedan  @cakimiNOW https://t.co/tUgKNIUp2h",TaMaYF_,161,Neutral
Fri Dec 15 17:31:24 +0000 2023,"Cak Imin nih, dulu gebrak meja bilang bubarin FPI, sekarang malah nyari restu dari Rizieq. Cepet banget ngejual diri! @sono_tiar RSHS | | Ginting | Geek | JumatBerkah |Meghan | BingkaiUlamaIndonesiamu |Presiden Virtual | #AniesMuhaimin2024 #GengPastiPasti https://t.co/ynepfq171K https://t.co/xHCFsbxk0i",ervinamln,334,Negative
Fri Dec 15 17:30:41 +0000 2023,"Cawapres Gus Muhaimin mengkukuhkan Sukarelawan 1 Juta Jubir Desa Anies-Muhaimin (AMIN). Launching 1 Juta  Jubir Desa AMIN sebagai penyambung lidah AMIN kepada masyarakat tentang visi misi.  #YukJadiJubirAMIN #AniesMuhaimin2024  Balad AMIN, Jubir Desa  @cakimiNOW @DPP_PKB",AyyubJuangF,302,Positive
Fri Dec 15 17:29:53 +0000 2023,"Cak Imin ini kok bener-bener nggak konsisten, dulu ngelawan, sekarang cium tangan. @88Sutanmudo  #JumatBerkah AMIN Anies Dalang Politik #DebatCapres Ulama #AniesMuhaimin2024 Pemilu 2024 ijtima ulama Prabowo https://t.co/nuSbnxd02j https://t.co/aEOmsxnxyy",axel_christz,285,Positive
Fri Dec 15 17:29:48 +0000 2023,"Cak Imin, gak jelas banget nih, dulu bilang FPI dan HTI kelompok ultra kanan, sekarang malah bermesraan @ponakanbrown | Tegal | AMIN 2024 Tolol | TOLOL | RSHS | Tegal | | #PrabowoGibran2024 #AniesMuhaimin2024 #JumatBerkah #BingkaiUlamaIndonesiamu https://t.co/8hrREgVdt4 https://t.co/vE4KzQJpSE",kiranawindii,325,Negative
Fri Dec 15 17:29:43 +0000 2023,"Prabowo konsisten aja, nggak kayak Cak Imin yang kaya balon gas bocor, ngempes sendiri. @SriAstu72003362 RSHS | | Ginting | Geek | JumatBerkah |Meghan | BingkaiUlamaIndonesiamu |Presiden Virtual | #AniesMuhaimin2024 #GengPastiPasti https://t.co/XfIK2K9vVD https://t.co/s7vnBBDaxF",akmalmaulanaa10,310,Negative
Fri Dec 15 17:29:37 +0000 2023,Cak imin udh duduk manis nyogok rakyat netizen utk jd dukungan waduh negara ini mau kemana sih? @pokamarsmallow | Tegal | AMIN 2024 Tolol | TOLOL | RSHS | Tegal | | #PrabowoGibran2024 #AniesMuhaimin2024 #JumatBerkah #BingkaiUlamaIndonesiamu https://t.co/nxX5bFn1fZ https://t.co/2UTIrvEpVQ,SyarifErlangga,319,Negative
Fri Dec 15 17:29:19 +0000 2023,"Penyambung Lidah Masyarakat...  #YukJadiJubirAmin #AniesMuhaimin2024   BaladAmin, Jubir Desa  @cakimiNOW  @DPP_PKB https://t.co/Xlomo4A2lL",willysuryo07,169,Positive
Fri Dec 15 17:28:31 +0000 2023,"Prabowo tegas, Cak Imin malah main belok-belok omongannya. @manusyiak  RSHS | #AniesMuhaimin2024 | Ginting | Geek | JumatBerkah |Meghan | BingkaiUlamaIndonesiamu |Presiden Virtual | #GengPastiPasti https://t.co/JdwJLYVDpJ https://t.co/cBYGNIypLb",frqnhakim,276,Negative
Fri Dec 15 17:27:57 +0000 2023,"Balad AMIN,Jubir Desa Bergerak di pelosok Desa. #YukJadiJubirAMIN  #AniesMuhaimin2024  @cakimiNOW  @DPP_PKB https://t.co/P15w0QlBJN",AdeSalman77,162,Positive
Fri Dec 15 17:27:39 +0000 2023,"Politisi suka ngambil kesempatan, dulu jauh, sekarang deket. @70Boedjang  #JumatBerkah AMIN Anies Dalang Politik #DebatCapres Ulama #AniesMuhaimin2024 Pemilu 2024 ijtima ulama Prabowo https://t.co/xMyPuoQg3J https://t.co/Bept5t848D",lilaaaauliaaa,262,Positive
Fri Dec 15 17:27:25 +0000 2023,@DPNAminBalad Mantap Sukses  #YukJadiJubirAMIN  #AniesMuhaimin2024,istiqomah064,97,Positive
Fri Dec 15 17:27:20 +0000 2023,"Cak Imin kok bisa ya, kayak lagu yang notanya nggak jelas, dulu anti FPI dan HTI, sekarang malah nyanyi duet bareng @Pochipopic | Tegal | AMIN 2024 Tolol | TOLOL | RSHS | Tegal | | #PrabowoGibran2024 #AniesMuhaimin2024 #JumatBerkah #BingkaiUlamaIndonesiamu https://t.co/OiBdTcwKeB https://t.co/UCXil8EOSr",PrayogaPraz,335,Negative
Fri Dec 15 17:27:08 +0000 2023,Penyambung Lidah Masyarakat...  #YukJadiJubirAmin #AniesMuhaimin2024   @cakimiNOW  @DPP_PKB https://t.co/1kTO4xdhyb,willysuryo07,146,Positive
Fri Dec 15 17:27:04 +0000 2023,"Politisi cuci tangan, dulu ngebuang, sekarang nyari lagi. @81_iwank  #JumatBerkah AMIN Anies Dalang Politik #DebatCapres Ulama #AniesMuhaimin2024 Pemilu 2024 ijtima ulama Prabowo https://t.co/K0kcWkxftc https://t.co/4AdFykFOqM",firhanhmmi,257,Positive
Fri Dec 15 17:26:55 +0000 2023,"Politisi kayak begini bikin nggak percaya lagi, dulu nggak akur, sekarang manja. @adek_mursalin  #JumatBerkah AMIN Anies Dalang Politik #DebatCapres Ulama #AniesMuhaimin2024 Pemilu 2024 ijtima ulama Prabowo https://t.co/2DLcNIXC8G https://t.co/FkYv06NIzc",calvinhlmm,285,Negative
Fri Dec 15 17:26:51 +0000 2023,"Cak Imin, kayaknya dia butuh kursus kejelasan omongan. @mas_kuriy  RSHS | #AniesMuhaimin2024 | Ginting | Geek | JumatBerkah |Meghan | BingkaiUlamaIndonesiamu |Presiden Virtual | #GengPastiPasti https://t.co/ePUorUZJjp https://t.co/Rv6f89n5LM",karisamandaaa,272,Negative
Fri Dec 15 17:26:14 +0000 2023,Mari kita dukung bersama #AniesMuhaimin2024 https://t.co/kOJYH6XtOJ,DianaMrp2,98,Positive
Fri Dec 15 17:26:13 +0000 2023,"Setiap Pelanggaran Hukum harus dihukum.Karena Pelanggaran Hukum bisa Menular,dan Lama - Lama bisa di anggap Benar #VisiPerubahan #Menerapakan Berkeadilan Bagi Seluruh Rakyat Indonesia #YukJadiJubirAMIN #AniesMuhaimin2024 #AMINIndonesiaLebihBaik   @aniesbaswedan  @cakimiNOW https://t.co/4WyvbWzM8N",NovitaS00058104,328,Positive
Fri Dec 15 17:26:12 +0000 2023,"Pasca kejadian 21-22 mei 2019, lebih memilih untuk Golput di setiap pemilu mendatang. Tapi melihat kinerja Anies Baswedan selama di jakarta, dan diserang personalnya oleh orang-orang yg tidak mengenal beliau secara langsung, kayanya gua berubah pikiran deh. #AniesMuhaimin2024",ahmadshbrn_,307,Positive
Fri Dec 15 17:26:09 +0000 2023,"Balad AMIN,Jubir Desa Bergerak di pelosok Desa Real  AMIN aja dulu. #YUKjadiJubirAMIN  #AniesMuhaimin2024 https://t.co/KwASLAxz99",AdeSalman77,160,Positive
Fri Dec 15 17:25:47 +0000 2023,Kepergok Mesum di Kali  https://t.co/hF89hGzTuc  #GengPastiPasti #DeathsGame #AniesMuhaimin2024 #SelaluMenggoda #ThankYouTY #viralvideo #makinbesarmakinkalem #EmangBoleh https://t.co/LBbcUOHRPF,BeceXBingits,224,Neutral
Fri Dec 15 17:25:24 +0000 2023,"Cak Imin ini bener-bener drama, dulu nggak akur, sekarang manis-manisan. @Adinos8  #JumatBerkah AMIN Anies Dalang Politik #DebatCapres Ulama #AniesMuhaimin2024 Pemilu 2024 ijtima ulama Prabowo https://t.co/ao1tZuWpX8 https://t.co/mRFOWu2VFf",yosepcandraaa,271,Positive
Fri Dec 15 17:25:13 +0000 2023,"Cak Imin ke kanan-kiri politiknya, kayak bukan calon pemimpin, tapi calon drifter di lintasan politik Tapi, hasilnya? Kayaknya nggak podium deh! @PNurainina | Tegal | AMIN 2024 #PrabowoGibran2024 #AniesMuhaimin2024 #JumatBerkah #BingkaiUlamaIndonesiamu https://t.co/RVcUYNKwkg https://t.co/jglRnm5Gfm",RRasyaSyafa,331,Positive
Fri Dec 15 17:24:33 +0000 2023,"Udah kayak main mata aja, dulu tarik, sekarang deket. @ade_adianto  #JumatBerkah AMIN Anies Dalang Politik #DebatCapres Ulama #AniesMuhaimin2024 Pemilu 2024 ijtima ulama Prabowo https://t.co/D7D3nrKcS1 https://t.co/KUEGeEQgN7",AngelChristys,256,Positive
Fri Dec 15 17:24:32 +0000 2023,"Cak Imin, nge-ban FPI dulu, sekarang malah manjilat ke Rizieq. Ini mau main apa? @Panjistyadarma | Tegal | AMIN 2024 Tolol | TOLOL | RSHS | Tegal | | #PrabowoGibran2024 #AniesMuhaimin2024 #JumatBerkah #BingkaiUlamaIndonesiamu https://t.co/0wURlYydit https://t.co/Zbdf3WCEOH",eshaanrmdh,304,Negative
Fri Dec 15 17:24:15 +0000 2023,#PENJAGA HATI RAKYAT  Bersamanya kita berjuang dengan riang gembira ????????  #AniesMuhaimin2024  @DPP_PKB @aniesbaswedan @cakimiNOW @zainul_munas @Brigade01Arwan1 @fahmi_bd @billy4riez https://t.co/um12ZiEo9v,Linda87988782,240,Neutral
